2016-04-19,3238.303
2016-04-20,3181.026
2016-04-21,3160.603
2016-04-22,3174.901
2016-04-25,3162.033
2016-04-26,3179.161
2016-04-27,3165.916
2016-04-28,3160.581
2016-04-29,3156.745
2016-05-03,3213.54
2016-05-04,3209.461
2016-05-05,3213.92
2016-05-06,3130.354
2016-05-09,3065.615
2016-05-10,3069.112
2016-05-11,3082.808
2016-05-12,3090.137
2016-05-13,3074.935
2016-05-16,3095.308
2016-05-17,3086.024
2016-05-18,3068.035
2016-05-19,3062.5
2016-05-20,3078.218
2016-05-23,3087.222
2016-05-24,3063.555
2016-05-25,3059.225
2016-05-26,3064.211
2016-05-27,3062.499
2016-05-30,3066.709
2016-05-31,3169.559
2016-06-01,3160.547
2016-06-02,3167.099
2016-06-03,3189.325
2016-06-06,3178.788
2016-06-07,3177.053
2016-06-08,3163.986
2016-06-13,3066.341
2016-06-14,3075.983
2016-06-15,3116.368
2016-06-16,3094.674
2016-06-17,3110.357
2016-06-20,3112.674
2016-06-21,3106.317
2016-06-22,3133.961
2016-06-23,3117.316
2016-06-24,3077.155
2016-06-27,3120.544
2016-06-28,3136.401
2016-06-29,3151.389
2016-06-30,3153.921
2016-07-01,3154.2
2016-07-04,3204.696
2016-07-05,3207.382
2016-07-06,3216.803
2016-07-07,3209.954
2016-07-08,3192.28
2016-07-11,3203.329
2016-07-12,3273.182
2016-07-13,3282.868
2016-07-14,3276.763
2016-07-15,3276.277
2016-07-18,3262.022
2016-07-19,3248.234
2016-07-20,3237.605
2016-07-21,3252.522
2016-07-22,3225.162
2016-07-25,3230.885
2016-07-26,3269.588
2016-07-27,3218.243
2016-07-28,3221.136
2016-07-29,3203.93
2016-08-01,3176.809
2016-08-02,3189.052
2016-08-03,3193.507
2016-08-04,3201.288
2016-08-05,3205.11
2016-08-08,3234.183
2016-08-09,3256.981
2016-08-10,3243.34
2016-08-11,3233.36
2016-08-12,3294.233
2016-08-15,3393.423
2016-08-16,3378.245
2016-08-17,3373.047
2016-08-18,3364.485
2016-08-19,3365.019
2016-08-22,3336.794
2016-08-23,3341.829
2016-08-24,3329.863
2016-08-25,3308.972
2016-08-26,3307.09
2016-08-29,3307.781
2016-08-30,3311.987
2016-08-31,3327.793
2016-09-01,3301.576
2016-09-02,3314.114
2016-09-05,3319.68
2016-09-06,3342.625
2016-09-07,3340.817
2016-09-08,3339.564
2016-09-09,3318.044
2016-09-12,3262.604
2016-09-13,3260.333
2016-09-14,3238.729
2016-09-19,3263.124
2016-09-20,3257.403
2016-09-21,3266.636
2016-09-22,3291.121
2016-09-23,3275.666
2016-09-26,3220.283
2016-09-27,3240.754
2016-09-28,3230.89
2016-09-29,3244.387
2016-09-30,3253.284
2016-10-10,3293.868
2016-10-11,3306.557
2016-10-12,3300.009
2016-10-13,3302.645
2016-10-14,3305.848
2016-10-17,3277.878
2016-10-18,3321.332
2016-10-19,3316.24
2016-10-20,3318.604
2016-10-21,3327.74
2016-10-24,3367.577
2016-10-25,3367.454
2016-10-26,3354.8
2016-10-27,3345.695
2016-10-28,3340.126
2016-11-02,3333.35
2016-11-03,3365.09
2016-11-04,3354.17
2016-11-07,3356.59
2016-11-08,3371.12
2016-11-09,3353.05
2016-11-10,3390.61
2016-11-11,3417.22
2016-11-14,3430.25
2016-11-15,3429.87
2016-11-16,3429.59
2016-11-17,3436.53
2016-11-18,3417.46
2016-11-21,3441.11
2016-11-22,3468.36
2016-11-23,3474.73
2016-11-24,3488.74
2016-11-25,3521.3
2016-11-28,3535.08
2016-11-29,3564.04
2016-11-30,3538.0
2016-12-01,3565.04
2016-12-02,3528.95
2016-12-05,3469.41
2016-12-06,3459.15
2016-12-07,3475.75
2016-12-08,3470.14
2016-12-09,3493.7
2016-12-12,3409.18
2016-12-13,3405.04
2016-12-14,3378.95
2016-12-15,3340.43
2016-12-16,3346.03
2016-12-19,3328.98
2016-12-20,3309.06
2016-12-21,3338.54
2016-12-22,3335.67
2016-12-23,3307.6
2016-12-26,3322.4
2016-12-27,3316.39
2016-12-28,3301.89
2016-12-29,3297.76
2016-12-30,3310.08
2017-01-03,3342.23
2017-01-04,3368.31
2017-01-05,3367.79
2017-01-06,3347.67
2017-01-09,3363.9
2017-01-10,3358.27
2017-01-11,3334.5
2017-01-12,3317.62
2017-01-13,3319.91
2017-01-16,3319.45
2017-01-17,3326.36
2017-01-18,3339.37
2017-01-19,3329.29
2017-01-20,3354.89
2017-01-23,3364.08
2017-01-24,3364.45
2017-01-25,3375.9
2017-01-26,3387.96
2017-02-02,3449.48
2017-02-03,3364.49
2017-02-06,3373.21
2017-02-07,3365.68
2017-02-08,3383.29
2017-02-09,3396.29
2017-02-10,3413.49
2017-02-13,3436.28
2017-02-14,3435.8
2017-02-15,3421.71
2017-02-16,3440.93
2017-02-17,3421.44
2017-02-20,3471.39
2017-02-21,3482.82
2017-02-22,3489.76
2017-02-23,3473.32
2017-02-24,3473.85
2017-02-27,3446.22
2017-02-28,3452.81
2017-03-01,3458.44
2017-03-02,3435.1
2017-03-03,3427.86
2017-03-06,3446.48
